"orf_name"
"YAL004W"
"YAL005C"
"YAL016C-A"
"YAL016W"
"YAL019W-A"
"YAL020C"
"YAL026C"
"YAL026C-A"
"YAL027W"
"YAL031C"
"YAL031W-A"
"YAL034C-B"
"YAL034W-A"
"YAL037C-B"
"YAL038W"
"YAL042C-A"
"YAL042W"
"YAL044W-A"
"YAL045C"
"YAL047W-A"
"YAL048C"
"YAL056C-A"
"YAL058W"
"YAL059C-A"
"YAL059W"
"YAL068W-A"
"YAL069W"
"YAR019C"
"YAR019W-A"
"YAR029W"
"YAR030C"
"YAR031W"
"YAR073W"
"YAR075W"
"YBL006C"
"YBL006W-A"
"YBL011W"
"YBL012C"
"YBL039C"
"YBL039C-A"
"YBL052C"
"YBL053W"
"YBL061C"
"YBL062W"
"YBL065W"
"YBL066C"
"YBL068W-A"
"YBL069W"
"YBL070C"
"YBL071C"
"YBL071W-A"
"YBL073W"
"YBL074C"
"YBL076C"
"YBL077W"
"YBL082C"
"YBL083C"
"YBL094C"
"YBL095W"
"YBL096C"
"YBL099W"
"YBL100C"
"YBL112C"
"YBL113C"
"YBL113W-A"
"YBR050C"
"YBR051W"
"YBR056C-B"
"YBR056W-A"
"YBR063C"
"YBR064W"
"YBR076C-A"
"YBR076W"
"YBR088C"
"YBR089C-A"
"YBR089W"
"YBR090C"
"YBR098W"
"YBR099C"
"YBR112C"
"YBR113W"
"YBR116C"
"YBR117C"
"YBR121C"
"YBR121C-A"
"YBR123C"
"YBR124W"
"YBR126W-A"
"YBR126W-B"
"YBR131C-A"
"YBR131W"
"YBR133C"
"YBR134W"
"YBR141C"
"YBR141W-A"
"YBR174C"
"YBR175W"
"YBR177C"
"YBR178W"
"YBR190W"
"YBR191W"
"YBR205W"
"YBR206W"
"YBR219C"
"YBR220C"
"YBR223C"
"YBR223W-A"
"YBR224W"
"YBR225W"
"YBR226C"
"YBR232C"
"YBR233W"
"YBR266C"
"YBR267W"
"YBR277C"
"YBR278W"
"YBR300C"
"YBR301W"
"YCL005W-A"
"YCL007C"
"YCL022C"
"YCL023C"
"YCL024W"
"YCL040W"
"YCL041C"
"YCL042W"
"YCL043C"
"YCL045C"
"YCL046W"
"YCL058C"
"YCL058W-A"
"YCL065W"
"YCL066W"
"YCR012W"
"YCR013C"
"YCR038C"
"YCR038W-A"
"YCR039C"
"YCR040W"
"YCR041W"
"YCR042C"
"YCR045C"
"YCR045W-A"
"YCR047C"
"YCR047W-A"
"YCR048W"
"YCR049C"
"YCR050C"
"YCR063W"
"YCR064C"
"YCR081C-A"
"YCR081W"
"YCR087C-A"
"YCR087W"
"YCR099C"
"YCR100C"
"YDL009C"
"YDL010W"
"YDL011C"
"YDL016C"
"YDL017W"
"YDL022C-A"
"YDL022W"
"YDL023C"
"YDL024C"
"YDL025C"
"YDL025W-A"
"YDL026W"
"YDL027C"
"YDL032W"
"YDL033C"
"YDL034W"
"YDL035C"
"YDL038C"
"YDL039C"
"YDL041W"
"YDL042C"
"YDL050C"
"YDL051W"
"YDL062W"
"YDL063C"
"YDL068W"
"YDL069C"
"YDL070W"
"YDL071C"
"YDL086C-A"
"YDL086W"
"YDL093W"
"YDL094C"
"YDL095W"
"YDL096C"
"YDL114W-A"
"YDL115C"
"YDL118W"
"YDL119C"
"YDL150W"
"YDL151C"
"YDL152W"
"YDL153C"
"YDL158C"
"YDL159C-B"
"YDL159W"
"YDL161W"
"YDL162C"
"YDL163W"
"YDL164C"
"YDL172C"
"YDL173W"
"YDL185C-A"
"YDL185W"
"YDL186W"
"YDL187C"
"YDL220C"
"YDL221W"
"YDL228C"
"YDL229W"
"YDR007W"
"YDR008C"
"YDR014W-A"
"YDR015C"
"YDR048C"
"YDR049W"
"YDR052C"
"YDR053W"
"YDR093W"
"YDR094W"
"YDR095C"
"YDR111C"
"YDR112W"
"YDR114C"
"YDR115W"
"YDR118W"
"YDR118W-A"
"YDR136C"
"YDR137W"
"YDR149C"
"YDR150W"
"YDR154C"
"YDR155C"
"YDR156W"
"YDR157W"
"YDR183C-A"
"YDR184C"
"YDR187C"
"YDR188W"
"YDR192C"
"YDR193W"
"YDR199W"
"YDR200C"
"YDR202C"
"YDR203W"
"YDR209C"
"YDR210W"
"YDR230W"
"YDR231C"
"YDR240C"
"YDR241W"
"YDR269C"
"YDR270W"
"YDR271C"
"YDR289C"
"YDR290W"
"YDR320C-A"
"YDR320W-B"
"YDR327W"
"YDR328C"
"YDR354C-A"
"YDR354W"
"YDR355C"
"YDR356W"
"YDR359C"
"YDR360W"
"YDR371C-A"
"YDR371W"
"YDR396W"
"YDR397C"
"YDR401W"
"YDR402C"
"YDR412W"
"YDR413C"
"YDR417C"
"YDR418W"
"YDR425W"
"YDR426C"
"YDR430C"
"YDR431W"
"YDR432W"
"YDR433W"
"YDR442W"
"YDR443C"
"YDR444W"
"YDR445C"
"YDR455C"
"YDR456W"
"YDR464C-A"
"YDR464W"
"YDR466W"
"YDR467C"
"YDR491C"
"YDR492W"
"YDR508C"
"YDR509W"
"YDR510C-A"
"YDR510W"
"YDR512C"
"YDR513W"
"YDR520C"
"YDR521W"
"YDR524C-A"
"YDR525W"
"YDR526C"
"YDR527W"
"YDR537C"
"YDR538W"
"YDR545C-A"
"YDR545W"
"YEL008C-A"
"YEL008W"
"YEL009C-A"
"YEL010W"
"YEL018C-A"
"YEL018W"
"YEL020C-B"
"YEL020W-A"
"YEL030C-A"
"YEL030W"
"YEL032C-A"
"YEL032W"
"YEL033W"
"YEL034C-A"
"YEL034W"
"YEL050C"
"YEL050W-A"
"YEL053W-A"
"YEL054C"
"YEL066W"
"YEL067C"
"YEL075C"
"YEL075W-A"
"YEL076C"
"YEL076C-A"
"YEL077C"
"YEL077W-A"
"YER006C-A"
"YER007W"
"YER014C-A"
"YER014W"
"YER015W"
"YER023C-A"
"YER023W"
"YER038W-A"
"YER039C"
"YER046W-A"
"YER047C"
"YER066C-A"
"YER067C-A"
"YER067W"
"YER068C-A"
"YER069W"
"YER076C"
"YER076W-A"
"YER079C-A"
"YER080W"
"YER084W-A"
"YER085C"
"YER087C-A"
"YER087W"
"YER088C-A"
"YER088W-B"
"YER089C"
"YER090C-A"
"YER090W"
"YER097W"
"YER098W"
"YER107C"
"YER107W-A"
"YER119C-A"
"YER120W"
"YER133W-A"
"YER134C"
"YER137C"
"YER137W-A"
"YER145C-A"
"YER146W"
"YER147C-A"
"YER148W"
